rep,psi,cond,model,corr,lr,conv
139,0.0,none,FAMF,0.038528921745601956,0.35278718329058023,True
140,0.0,none,Baseline,-0.06338546559097842,1.0257441130649632,True
140,0.0,none,CLF,-0.08615707380535095,1.0741726498593103,True
140,0.0,none,FAMF,-0.06341066721240837,1.025985281706335,True
141,0.0,none,Baseline,0.0486929197804393,0.6226704733238684,True
141,0.0,none,CLF,-0.039964812617847456,0.09580262687124019,True
141,0.0,none,FAMF,0.051964505673987534,0.7051891764019125,True
142,0.0,none,Baseline,-0.028287029931023427,0.20897170899012352,True
142,0.0,none,CLF,-0.02837098852943142,0.2088502040279394,True
142,0.0,none,FAMF,-0.02838434825818944,0.20863518852489804,True
143,0.0,none,Baseline,-0.014896824137299524,0.05583166365516412,True
143,0.0,none,CLF,-0.037519470924667744,0.11226222430305022,True
143,0.0,none,FAMF,-0.00641672821740603,0.009343980717641642,True
144,0.0,none,Baseline,0.10517550919378255,2.766261493228404,True
144,0.0,none,CLF,0.0722512321212998,0.3976182351413211,True
144,0.0,none,FAMF,0.10500689524862093,2.7660361628772687,True
145,0.0,none,Baseline,0.007162891660960943,0.013958521947856184,True
145,0.0,none,CLF,-0.003834641296279856,0.0015712457254029033,True
145,0.0,none,FAMF,0.0070554610177407315,0.013616498607992966,True
146,0.0,none,Baseline,0.07812935346715735,1.589319917555553,True
146,0.0,none,CLF,0.07814841602975663,1.1420895770995827,True
146,0.0,none,FAMF,0.08118046944413984,1.6810844135603507,True
147,0.0,none,Baseline,-0.03743490482509251,0.3713020306204875,True
147,0.0,none,CLF,-0.03744253110599229,0.371304731479027,True
147,0.0,none,FAMF,-0.02697062046213052,0.18687553292202885,True
148,0.0,none,Baseline,0.049545066050159216,0.6492506066951336,True
148,0.0,none,CLF,-0.1005027050462905,0.8269358854104212,True
148,0.0,none,FAMF,0.0494372455511169,0.6491892069054117,True
149,0.0,none,Baseline,-0.04060057763490061,0.4331123883312724,True
149,0.0,none,CLF,-0.040634087430233924,0.4331668479679234,True
149,0.0,none,FAMF,-0.0294177912677784,0.22073142938164736,True
150,0.0,none,Baseline,0.06174528303492581,0.9620006800375709,True
150,0.0,none,CLF,-0.039827524351553234,0.11522641530649125,True
150,0.0,none,FAMF,0.06177062760256528,0.9619504844312701,True
151,0.0,none,Baseline,0.05476786148494266,0.7772513183509311,True
151,0.0,none,CLF,-0.02404978172786883,0.059989336456609976,True
151,0.0,none,FAMF,0.06225526485509902,0.9815996596136447,True
152,0.0,none,Baseline,0.06522070472249826,1.094511879571213,True
152,0.0,none,CLF,0.06519601469978227,0.8328950322577633,True
152,0.0,none,FAMF,0.0759586000102334,1.4095203458940642,True
153,0.0,none,Baseline,-0.023193815927599542,0.1435038077646773,True
153,0.0,none,CLF,-0.02324303999289457,0.14379821016862415,True
153,0.0,none,FAMF,-0.013672251459255767,0.04881594681946311,True
154,0.0,none,Baseline,-0.0391604066196281,0.4083308853815577,True
154,0.0,none,CLF,-0.039321921686726956,0.4081095436339215,True
154,0.0,none,FAMF,-0.038510293659106305,0.4073008512632459,True
155,0.0,none,Baseline,-0.0643588394854381,1.093936413717687,True
155,0.0,none,CLF,-0.16384056348003315,3.372309162156105,True
155,0.0,none,FAMF,-0.06143401448573826,0.9694179942671184,True
156,0.0,none,Baseline,0.014040863435200576,0.05051976558823057,True
156,0.0,none,CLF,-0.02091928249584291,0.04199987823088591,True
156,0.0,none,FAMF,0.01466570513816118,0.053605891980577525,True
157,0.0,none,Baseline,0.08040265200782847,1.6279240287835837,True
157,0.0,none,CLF,0.0734571899479342,0.2822922025386063,True
157,0.0,none,FAMF,0.08032000450659525,1.6281503400316666,True
158,0.0,none,Baseline,0.03449760496710249,0.3043525768833675,True
158,0.0,none,CLF,0.03466418048565504,0.304037208382578,True
158,0.0,none,FAMF,0.0352795567245698,0.3196323508733574,True
159,0.0,none,Baseline,-0.06528865696393038,1.1266295760068772,True
159,0.0,none,CLF,-0.1557398260214906,2.327680793382756,True
159,0.0,none,FAMF,-0.06526276755494811,1.1266404523759022,True
160,0.0,none,Baseline,-0.04999935575343267,0.653190981352088,True
160,0.0,none,CLF,-0.049992903466433265,0.6529985127448654,True
160,0.0,none,FAMF,-0.04980615205536182,0.6531283813031301,True
161,0.0,none,Baseline,-0.0028784667015413273,0.0023513801859813555,True
161,0.0,none,CLF,-0.002841113393350788,0.002177045459411886,True
161,0.0,none,FAMF,-0.0001782854970141712,0.0,True
162,0.0,none,Baseline,0.00691460505204792,0.011559693309589392,True
162,0.0,none,CLF,-0.1474394291728836,0.5925116139221274,True
162,0.0,none,FAMF,0.013034582333180292,0.04229915304087051,True
163,0.0,none,Baseline,-0.20323136437896214,10.875329424115233,True
163,0.0,none,CLF,-0.20320468636415534,10.87536694173754,True
163,0.0,none,FAMF,-0.203187612488604,10.67262000552089,True
164,0.0,none,Baseline,-0.06033412605457976,0.9499395567738276,True
164,0.0,none,CLF,-0.14274790905169968,1.5046558184848795,True
164,0.0,none,FAMF,-0.060424629782039156,0.9499694959286007,True
165,0.0,none,Baseline,-0.014983384099840201,0.059320092536475855,True
165,0.0,none,CLF,-0.04807136304416638,0.18141915899864536,True
165,0.0,none,FAMF,-0.015094811105871254,0.057493753590629026,True
166,0.0,none,Baseline,0.011983267588986773,0.03532272500015843,True
166,0.0,none,CLF,-0.0322057636098542,0.0879634509127456,True
166,0.0,none,FAMF,0.0308463985133846,0.23178755925465921,True
167,0.0,none,Baseline,0.05221366722126343,0.7071854938726201,True
167,0.0,none,CLF,0.052167688490435404,0.6923512009043531,True
167,0.0,none,FAMF,0.060882460796646755,0.9324274862260253,True
168,0.0,none,Baseline,0.039791163589183325,0.4079319777992634,True
168,0.0,none,CLF,0.03970895805129104,0.40923161301650524,True
168,0.0,none,FAMF,0.0397123036921961,0.40786134185177225,True
169,0.0,none,Baseline,0.0055423275244940295,0.007838659312795926,True
169,0.0,none,CLF,-0.16514582746411074,3.1133795710135033,True
169,0.0,none,FAMF,0.005507622393390036,0.007760986665420688,True
170,0.0,none,Baseline,0.07937919770578232,1.6162112944334641,True
170,0.0,none,CLF,0.07921492416928709,1.0658317857454414,True
170,0.0,none,FAMF,0.0795014350943805,1.61685899180792,True
171,0.0,none,Baseline,0.029146520019857618,0.23043429275485394,True
171,0.0,none,CLF,-0.0633910026051942,0.34669572800121884,True
171,0.0,none,FAMF,0.029494411291320907,0.23052639804286557,True
172,0.0,none,Baseline,-0.16106783207656614,6.714289587965947,True
172,0.0,none,CLF,-0.16087628875360618,6.714347945460824,True
172,0.0,none,FAMF,-0.16074257368960052,6.676231815175926,True
173,0.0,none,Baseline,0.06733244908172305,1.1522739600851395,True
173,0.0,none,CLF,0.06731912821944244,0.7116445356675829,True
173,0.0,none,FAMF,0.06755211369734461,1.1522087216911938,True
174,0.0,none,Baseline,0.054192980832483834,0.7607888211882532,True
174,0.0,none,CLF,0.05371971295603044,0.7608437645452799,True
174,0.0,none,FAMF,0.05379432616724283,0.760770125205612,True
175,0.0,none,Baseline,0.03349155160743458,0.28409499678739003,True
175,0.0,none,CLF,0.033321441060374817,0.2840446634514642,True
175,0.0,none,FAMF,0.03332200289268117,0.28420510926013876,True
176,0.0,none,Baseline,0.03475916696039002,0.3111701565578926,True
176,0.0,none,CLF,-0.03560489838110999,0.11478775403475971,True
176,0.0,none,FAMF,0.03485947037228546,0.31041767450712143,True
177,0.0,none,Baseline,0.09939091811477908,2.6181956398736688,True
177,0.0,none,CLF,0.09929671262017405,1.8992501028498996,True
177,0.0,none,FAMF,0.1031730085396113,2.7148873345893385,True
178,0.0,none,Baseline,0.019610376750192896,0.10043760389775969,True
178,0.0,none,CLF,0.019647040317264917,0.064545793333874,True
178,0.0,none,FAMF,0.02749468694995917,0.194726317195979,True
179,0.0,none,Baseline,-0.03653707382926551,0.34378081298527263,True
179,0.0,none,CLF,-0.03658870369381371,0.34398631026455995,True
179,0.0,none,FAMF,-0.027553254688907215,0.18780362727211397,True
180,0.0,none,Baseline,0.020217988220795655,0.10673279324209695,True
180,0.0,none,CLF,0.003586277576795265,0.0016088880120506133,True
180,0.0,none,FAMF,0.020850904438789786,0.10734137267834143,True
181,0.0,none,Baseline,0.06394194695828022,1.0741899565517077,True
181,0.0,none,CLF,-0.08464225940579666,0.5336003739668982,True
181,0.0,none,FAMF,0.07620584620354395,1.475200574503182,True
182,0.0,none,Baseline,0.012055423828367245,0.03764065980820064,True
182,0.0,none,CLF,0.012158512793880305,0.03788494075965865,True
182,0.0,none,FAMF,0.019391220239514128,0.09461299490131303,True
183,0.0,none,Baseline,0.025467309186536426,0.1700055460716836,True
183,0.0,none,CLF,0.00973217704805638,0.005635116482345381,True
183,0.0,none,FAMF,0.0325005291615987,0.2701869431617947,True
184,0.0,none,Baseline,0.06236861641876728,1.030881499173388,True
184,0.0,none,CLF,-0.09383731311747709,0.7623442327683634,True
184,0.0,none,FAMF,0.06428360831924644,1.081256127496081,True
185,0.0,none,Baseline,-0.00022297987455962532,8.79209957815874e-06,True
185,0.0,none,CLF,-0.00027314217355774726,0.0,True
185,0.0,none,FAMF,-0.0001827386650441523,0.0,True
186,0.0,none,Baseline,-0.005654270159712627,0.008024951768708988,True
186,0.0,none,CLF,-0.00545191685178102,0.007797807614748464,True
186,0.0,none,FAMF,-0.0056415300717538325,0.008190020519300845,True
187,0.0,none,Baseline,-0.16260617500748933,6.936414022155823,True
187,0.0,none,CLF,-0.16250576649185314,6.935948611103813,True
187,0.0,none,FAMF,-0.1606469884992742,6.634866979851314,True
188,0.0,none,Baseline,-0.038673719231508974,0.38520856591391883,True
188,0.0,none,CLF,-0.13868174961524912,1.5842212890976128,True
188,0.0,none,FAMF,-0.03861293982323944,0.3851318445662333,True
189,0.0,none,Baseline,-0.04224712363506052,0.46632808487963295,True
189,0.0,none,CLF,-0.042542220496676705,0.46682432759100045,True
189,0.0,none,FAMF,-0.04240196969364185,0.4670030607409821,True
190,0.0,none,Baseline,0.037455892643079934,0.36492903815067734,True
190,0.0,none,CLF,0.03741818340920946,0.24056070259241835,True
190,0.0,none,FAMF,0.038066865895007004,0.3663702818669794,True
191,0.0,none,Baseline,-0.0304175103264478,0.23270292816794047,True
191,0.0,none,CLF,-0.030423591368345236,0.2326433800777501,True
191,0.0,none,FAMF,-0.03038466576422269,0.22658360271740285,True
192,0.0,none,Baseline,-0.010004165457015895,0.025906981844000754,True
192,0.0,none,CLF,-0.010732915522759847,0.02599352983825476,True
192,0.0,none,FAMF,-0.009947262712467044,0.025996451484637362,True
193,0.0,none,Baseline,-0.08888670008736654,2.0379227145119074,True
193,0.0,none,CLF,-0.10283586203017549,2.0550397057899197,True
193,0.0,none,FAMF,-0.08884682901059661,2.0380013761554423,True
194,0.0,none,Baseline,0.04974594023690071,0.6466974192258448,True
194,0.0,none,CLF,0.007437305729821034,0.002539413918292155,True
194,0.0,none,FAMF,0.04968440200132486,0.6468325147745926,True
195,0.0,none,Baseline,-0.01563430383112481,0.06485082024520139,True
195,0.0,none,CLF,-0.0963941332989126,0.7285985462158262,True
195,0.0,none,FAMF,-0.015854256371518136,0.0651901026840509,True
196,0.0,none,Baseline,-0.025721706574317466,0.16957231409014994,True
196,0.0,none,CLF,-0.025721445553676628,0.1712590919517556,True
196,0.0,none,FAMF,-0.022885815395926226,0.13200853391295553,True
197,0.0,none,Baseline,-0.10564205045234372,2.909064595391671,True
197,0.0,none,CLF,-0.10563317535555035,2.9090265348130444,True
197,0.0,none,FAMF,-0.1057200100418389,2.884548543197999,True
198,0.0,none,Baseline,-0.026329698086133026,0.17360856974390515,True
198,0.0,none,CLF,-0.10075934007882767,0.7297852999242505,True
198,0.0,none,FAMF,-0.01879801327519805,0.08664266069512472,True
199,0.0,none,Baseline,-0.04973614958498826,0.636790997775071,True
199,0.0,none,CLF,-0.2620415633113609,3.62885610048742,True
199,0.0,none,FAMF,-0.04952230468188026,0.638346753830616,True
0,0.0,contrast,Baseline,0.04983606019392681,0.6294275150234618,True
0,0.0,contrast,CLF,0.4305772602485545,27.294836228255072,True
0,0.0,contrast,FAMF,0.06663794531004967,1.0645630205590937,True
1,0.0,contrast,Baseline,0.01718896546236459,0.0724264025445347,True
1,0.0,contrast,CLF,0.42281533667813237,24.780192555615876,True
1,0.0,contrast,FAMF,0.01849964715544831,0.07993560728399451,True
2,0.0,contrast,Baseline,-0.05963497024899452,0.8383988040018053,True
2,0.0,contrast,CLF,0.3519740906111503,25.642238058601144,True
2,0.0,contrast,FAMF,-0.05524307053286948,0.5702905855718328,True
3,0.0,contrast,Baseline,-0.044251706261872775,0.48880227609144633,True
3,0.0,contrast,CLF,0.3519740906111503,0.0,True
3,0.0,contrast,FAMF,-0.03107365886496949,0.2006656267431417,True
4,0.0,contrast,Baseline,0.01446627166332026,0.05206444942482147,True
4,0.0,contrast,CLF,0.3871087308882056,0.0,True
4,0.0,contrast,FAMF,0.01452839050672661,0.05188362408835889,True
5,0.0,contrast,Baseline,-0.12170443184059555,3.6812126381521315,True
5,0.0,contrast,CLF,0.3871087308882056,0.0,True
5,0.0,contrast,FAMF,-0.05986873319094523,0.684774338787717,True
6,0.0,contrast,Baseline,0.09237064062164156,2.09242003490347,True
6,0.0,contrast,CLF,0.3871087308882056,0.0,True
6,0.0,contrast,FAMF,0.11964593560066057,3.2465861576848853,True
7,0.0,contrast,Baseline,0.0401624382013018,0.39111623380590377,True
7,0.0,contrast,CLF,0.3871087308882056,0.0,True
7,0.0,contrast,FAMF,0.040057530150925495,0.39099016672396836,True
8,0.0,contrast,Baseline,-0.05872877067947883,0.8596867720394297,True
8,0.0,contrast,CLF,0.31684642993524315,0.0,True
8,0.0,contrast,FAMF,-0.05910400348297244,0.8590673779305673,True
9,0.0,contrast,Baseline,-0.054750147944348154,0.734014249129169,True
9,0.0,contrast,CLF,0.31684642993524315,0.0,True
9,0.0,contrast,FAMF,0.10274719926230114,2.25023388312908,True
10,0.0,contrast,Baseline,-0.013941568722193412,0.04689960523907821,True
10,0.0,contrast,CLF,0.32197499025124154,16.947502834920986,True
10,0.0,contrast,FAMF,0.007300485208147998,0.012250296258382143,True
11,0.0,contrast,Baseline,0.0537097585676949,0.723453490702326,True
11,0.0,contrast,CLF,0.6011786266459804,11.507719007691563,True
11,0.0,contrast,FAMF,0.05370125237220181,0.7232205011831283,True
12,0.0,contrast,Baseline,-0.09486603599240272,2.3034505767257976,True
12,0.0,contrast,CLF,0.5655616866638921,1184.6804965152005,True
12,0.0,contrast,FAMF,0.05486780782826473,0.6553323585379403,True
13,0.0,contrast,Baseline,-0.05869505544181301,0.851155719276516,True
13,0.0,contrast,CLF,0.5476311258069766,65.84142238946299,True
13,0.0,contrast,FAMF,-0.05871476668913409,0.8512657708843427,True
14,0.0,contrast,Baseline,0.04312663799077009,0.4546919400051488,True
14,0.0,contrast,CLF,0.47738721034030607,348.7810553211356,True
14,0.0,contrast,FAMF,0.08075863114633182,1.4466386255365906,True
15,0.0,contrast,Baseline,-0.04396470934218221,0.462390277220349,True
15,0.0,contrast,CLF,1.1744115349455757,110.0614646076359,True
15,0.0,contrast,FAMF,0.13884990212945889,3.964560343537678,True
16,0.0,contrast,Baseline,-0.14969512033417962,5.581404705424697,True
16,0.0,contrast,CLF,1.1744115349455757,0.0,True
16,0.0,contrast,FAMF,-0.05938456145571851,0.7759571199088464,True
17,0.0,contrast,Baseline,0.03315640834156081,0.2731817539087569,True
17,0.0,contrast,CLF,1.0605456250074137,0.0,True
17,0.0,contrast,FAMF,0.033927750348896606,0.27589091012834643,True
18,0.0,contrast,Baseline,-0.10637694170134918,2.8426576889823094,True
18,0.0,contrast,CLF,0.8381873110693272,0.0,True
18,0.0,contrast,FAMF,-0.10670360672110354,2.842711383587602,True
19,0.0,contrast,Baseline,-0.02625004668625217,0.15554772587546495,True
19,0.0,contrast,CLF,0.9799544085062661,348.57830066276523,True
19,0.0,contrast,FAMF,-0.1056969558558098,2.184780406894129,True
20,0.0,contrast,Baseline,-0.061385887824900336,0.9526389486872517,True
20,0.0,contrast,CLF,-1.1414669629652,0.0,True
20,0.0,contrast,FAMF,-0.05025573277821001,0.5905326442809518,True
21,0.0,contrast,Baseline,-0.002273780721571642,0.001313545759591861,True
21,0.0,contrast,CLF,-1.1381433561435859,0.0,True
21,0.0,contrast,FAMF,-0.0016211166278656652,0.0005028709106671414,True
22,0.0,contrast,Baseline,0.042724520100356135,0.461040044500832,True
22,0.0,contrast,CLF,-1.0735947998670317,0.0,True
22,0.0,contrast,FAMF,0.0611029828554345,0.8490375346937533,True
23,0.0,contrast,Baseline,0.048967429634253934,0.6125372870643613,True
23,0.0,contrast,CLF,0.04899931422414767,408.4802333775134,True
23,0.0,contrast,FAMF,0.04876382778196784,0.6125138173263043,True
24,0.0,contrast,Baseline,-0.12953311238086507,4.007509645589619,True
24,0.0,contrast,CLF,-0.7111000447135611,28.80489694887745,True
24,0.0,contrast,FAMF,-0.12936886881383028,3.9961513759852636,True
25,0.0,contrast,Baseline,-0.1321112763824156,4.348740832609117,True
25,0.0,contrast,CLF,-0.887793331504767,554.0461686616244,True
25,0.0,contrast,FAMF,0.022937430047064018,0.09458796507359679,True
26,0.0,contrast,Baseline,-0.06363484886529415,0.9262952048361948,True
26,0.0,contrast,CLF,-1.1043734527778524,0.0,True
26,0.0,contrast,FAMF,-0.027796392470127232,0.1449553831985808,True
27,0.0,contrast,Baseline,0.04717237225173876,0.5734068936151697,True
27,0.0,contrast,CLF,0.5417192709447672,499.7533411262345,True
27,0.0,contrast,FAMF,0.04717789946296162,0.5732580905724154,True
28,0.0,contrast,Baseline,-0.0014786322882502016,0.0006722261961478182,True
28,0.0,contrast,CLF,0.5945039144014226,3850.9238097873304,True
28,0.0,contrast,FAMF,-0.018657762075739957,0.06612171994489735,True
29,0.0,contrast,Baseline,-0.05010749990243612,0.6343586813140867,True
29,0.0,contrast,CLF,-0.31855544005497494,89.78480174798052,True
29,0.0,contrast,FAMF,-0.03625992443008785,0.2950006245398491,True
30,0.0,contrast,Baseline,-0.13010659603306132,4.114160891158095,True
30,0.0,contrast,CLF,-0.9208058228647078,8.805347522031068,True
30,0.0,contrast,FAMF,-0.07780965245164147,1.0677181720560167,True
31,0.0,contrast,Baseline,-0.017703755801660333,0.07866863419953418,True
31,0.0,contrast,CLF,0.47137440982465423,44.67048386436282,True
31,0.0,contrast,FAMF,-0.012075828073684933,0.03352477160054779,True
32,0.0,contrast,Baseline,-0.10766492239467598,2.9144855412889044,True
32,0.0,contrast,CLF,0.02833776477136445,46.99876087973228,True
32,0.0,contrast,FAMF,-0.10764454288484294,2.9145694064501324,True
33,0.0,contrast,Baseline,-0.016418773595335237,0.06586396299009056,True
33,0.0,contrast,CLF,0.3762590943757024,5.080819185660385,True
33,0.0,contrast,FAMF,-0.014318417682983977,0.04562078194046748,True
34,0.0,contrast,Baseline,0.10745041951082203,2.867318584344096,True
34,0.0,contrast,CLF,0.23174114825459907,16.61818061424459,True
34,0.0,contrast,FAMF,0.10751159233311461,2.867281167878817,True
35,0.0,contrast,Baseline,-0.09635056974729049,2.213973314817302,True
35,0.0,contrast,CLF,-1.2373673373934975,101.51663400186666,True
35,0.0,contrast,FAMF,-0.0047839695944958995,0.0040183091116619,True
